# Pair Table for Huang Model2

P1P1
N 187 R 1.4 20.0
127	14	-0.03658	0.02668
128	14.1	-0.039248	0.02538
129	14.2	-0.041786	0.01757
130	14.3	-0.043543	0.01542
131	14.4	-0.045085	0.01436
132	14.5	-0.046521	0.00891
133	14.6	-0.047412	0.00616
134	14.7	-0.048028	0.00655
135	14.8	-0.048683	0.00832
136	14.9	-0.049515	0.00518
137	15	-0.050033	0.00198
138	15.1	-0.050231	0.00533
139	15.2	-0.050764	0.00791
140	15.3	-0.051555	0.0055
141	15.4	-0.052105	0.00183
142	15.5	-0.052288	-0.00112
143	15.6	-0.052176	-0.002
144	15.7	-0.051976	-0.00156
145	15.8	-0.05182	-0.00208
146	15.9	-0.051612	-0.00321
147	16	-0.051291	-0.00491
148	16.1	-0.0508	-0.00769
149	16.2	-0.050031	-0.00857
150	16.3	-0.049174	-0.00956
151	16.4	-0.048218	-0.01016
152	16.5	-0.047202	-0.0094
153	16.6	-0.046262	-0.01277
154	16.7	-0.044985	-0.01289
155	16.8	-0.043696	-0.01022
156	16.9	-0.042674	-0.00975
157	17	-0.041699	-0.00989
158	17.1	-0.04071	-0.01169
159	17.2	-0.039541	-0.01398
160	17.3	-0.038143	-0.01428
161	17.4	-0.036715	-0.01292
162	17.5	-0.035423	-0.0124
163	17.6	-0.034183	-0.01303
164	17.7	-0.03288	-0.01385
165	17.8	-0.031495	-0.0142
166	17.9	-0.030075	-0.01531
167	18	-0.028544	-0.01466
168	18.1	-0.027078	-0.01332
169	18.2	-0.025746	-0.01348
170	18.3	-0.024398	-0.01427
171	18.4	-0.022971	-0.0145
172	18.5	-0.021521	-0.01389
173	18.6	-0.020132	-0.01437
174	18.7	-0.018695	-0.01461
175	18.8	-0.017234	-0.01444
176	18.9	-0.01579	-0.01456
177	19	-0.014334	-0.01455
178	19.1	-0.012879	-0.01444
179	19.2	-0.011435	-0.01447
180	19.3	-0.009988	-0.01418
181	19.4	-0.00857	-0.01404
182	19.5	-0.007166	-0.01422
183	19.6	-0.005744	-0.01427
184	19.7	-0.004317	-0.01427
185	19.8	-0.00289	-0.0142
186	19.9	-0.00147	-0.0147
187	20	0	0

P2P2
N 187 R 1.4 20.0
1	1.4	3886.00947	14334.50502
2	1.5	2452.558968	8580.018066
3	1.6	1594.557161	5304.14201
4	1.7	1064.14296	3373.644621
5	1.8	726.7784983	2200.680158
6	1.9	506.7104825	1468.333446
7	2.0	359.8771379	999.8051738
8	2.1	259.8966205	693.4000815
9	2.2	190.5566123	488.9913455
10	2.3	141.6574778	350.1336881
11	2.4	106.644109	254.2309194
12	2.5	81.22101703	186.9810915
13	2.6	62.52290788	139.1590447
14	2.7	48.6070034	104.7097767
15	2.8	38.13602573	79.59464334
16	2.9	30.1765614	72.25294401
17	3.0	22.951267	34.33543
18	3.1	19.517724	31.01192
19	3.2	16.416532	27.68841
20	3.3	13.647691	24.36491
21	3.4	11.2112	21.04141
22	3.5	9.107059	17.71789
23	3.6	7.33527	15.80251
24	3.7	5.755019	12.42956
25	3.8	4.512063	8.52648
26	3.9	3.659415	8.84588
27	4.0	2.774827	7.28627
28	4.1	2.0462	5.5893
29	4.2	1.48727	4.56216
30	4.3	1.031054	3.53081
31	4.4	0.677973	2.82558
32	4.5	0.395415	2.30356
33	4.6	0.165059	1.84044
34	4.7	-0.018985	1.46857
35	4.8	-0.165842	1.17467
36	4.9	-0.283309	0.84521
37	5	-0.36783	0.60228
38	5.1	-0.428058	0.42234
39	5.2	-0.470292	0.24813
40	5.3	-0.495105	0.12758
41	5.4	-0.507863	0.00609
42	5.5	-0.508472	-0.11654
43	5.6	-0.496818	-0.13677
44	5.7	-0.483141	-0.15157
45	5.8	-0.467984	-0.24391
46	5.9	-0.443593	-0.29482
47	6	-0.414111	-0.31383
48	6.1	-0.382728	-0.32487
49	6.2	-0.350241	-0.31804
50	6.3	-0.318437	-0.30544
51	6.4	-0.287893	-0.32032
52	6.5	-0.255861	-0.32639
53	6.6	-0.223222	-0.31513
54	6.7	-0.191709	-0.3433
55	6.8	-0.157379	-0.32176
56	6.9	-0.125203	-0.29232
57	7	-0.095971	-0.29489
58	7.1	-0.066482	-0.27704
59	7.2	-0.038778	-0.27237
60	7.3	-0.011541	-0.24944
61	7.4	0.013403	-0.21635
62	7.5	0.035038	-0.22017
63	7.6	0.057055	-0.20399
64	7.7	0.077454	-0.14335
65	7.8	0.091789	-0.12512
66	7.9	0.104301	-0.10319
67	8	0.11462	-0.03659
68	8.1	0.118279	0.02705
69	8.2	0.115574	0.04365
70	8.3	0.111209	0.05833
71	8.4	0.105376	0.09201
72	8.5	0.096175	0.10754
73	8.6	0.085421	0.10316
74	8.7	0.075105	0.08002
75	8.8	0.067103	0.08952
76	8.9	0.058151	0.09958
77	9	0.048193	0.08095
78	9.1	0.040098	0.03669
79	9.2	0.036429	0.02983
80	9.3	0.033446	0.02627
81	9.4	0.030819	-0.00509
82	9.5	0.031328	-0.02745
83	9.6	0.034073	-0.03413
84	9.7	0.037486	0.01195
85	9.8	0.036291	0.01609
86	9.9	0.034682	0.01349
87	10	0.033333	0.02531
88	10.1	0.030802	-0.00596
89	10.2	0.031398	-0.01485
90	10.3	0.032883	-0.00328
91	10.4	0.033211	0.00622
92	10.5	0.032589	-0.01282
93	10.6	0.033871	-0.0101
94	10.7	0.034881	0.01671
95	10.8	0.03321	0.01643
96	10.9	0.031567	0.00143
97	11	0.031424	-0.00459
98	11.1	0.031883	0.02628
99	11.2	0.029255	0.04205
100	11.3	0.02505	0.03207
101	11.4	0.021843	0.01275
102	11.5	0.020568	0.00485
103	11.6	0.020083	0.01921
104	11.7	0.018162	0.0273
105	11.8	0.015432	0.02684
106	11.9	0.012748	0.01241
107	12	0.011507	0.0016
108	12.1	0.011347	0.00208
109	12.2	0.011139	0.02636
110	12.3	0.008503	0.04698
111	12.4	0.003805	0.02558
112	12.5	0.001247	0.0088
113	12.6	0.000367	0.00783
114	12.7	-0.000416	0.02134
115	12.8	-0.00255	0.02611
116	12.9	-0.005161	0.00668
117	13	-0.005829	0.01023
118	13.1	-0.006852	0.02431
119	13.2	-0.009283	0.01773
120	13.3	-0.011056	-0.00227
121	13.4	-0.010829	0.00313
122	13.5	-0.011142	0.02399
123	13.6	-0.013541	0.02365
124	13.7	-0.015906	0.01665
125	13.8	-0.017571	0.00384
126	13.9	-0.017955	0.00276
127	14	-0.018231	0.01724
128	14.1	-0.019955	0.01128
129	14.2	-0.021083	0.01002
130	14.3	-0.022085	0.02218
131	14.4	-0.024303	0.01848
132	14.5	-0.026151	0.02071
133	14.6	-0.028222	0.00975
134	14.7	-0.029197	-0.01445
135	14.8	-0.027752	0.00323
136	14.9	-0.028075	0.02699
137	15	-0.030774	0.01115
138	15.1	-0.031889	0.01705
139	15.2	-0.033594	0.02609
140	15.3	-0.036203	0.00586
141	15.4	-0.036789	0.00837
142	15.5	-0.037626	0.01149
143	15.6	-0.038775	-0.00296
144	15.7	-0.038479	-0.00067
145	15.8	-0.038412	0.01107
146	15.9	-0.039519	0.00221
147	16	-0.03974	-0.00229
148	16.1	-0.039511	-0.00209
149	16.2	-0.039302	-0.00511
150	16.3	-0.038791	0.00053
151	16.4	-0.038844	-0.00018
152	16.5	-0.038826	-0.00475
153	16.6	-0.038351	0.00055
154	16.7	-0.038406	-0.00349
155	16.8	-0.038057	-0.00704
156	16.9	-0.037353	-0.00379
157	17	-0.036974	-0.00853
158	17.1	-0.036121	-0.00825
159	17.2	-0.035296	-0.00986
160	17.3	-0.03431	-0.01211
161	17.4	-0.033099	-0.00636
162	17.5	-0.032463	-0.00564
163	17.6	-0.031899	-0.01336
164	17.7	-0.030563	-0.00858
165	17.8	-0.029705	-0.00517
166	17.9	-0.029188	-0.01186
167	18	-0.028002	-0.01563
168	18.1	-0.026439	-0.01699
169	18.2	-0.02474	-0.01641
170	18.3	-0.023099	-0.01392
171	18.4	-0.021707	-0.01069
172	18.5	-0.020638	-0.01047
173	18.6	-0.019591	-0.01159
174	18.7	-0.018432	-0.01321
175	18.8	-0.017111	-0.01496
